Date,current_shared_signal,asset_specific_signal,buy_and_hold
2022-09-28,195308.81478066018,193396.2783221219,179693.02337272983
2022-09-29,193077.93869131166,191186.12264933894,177640.51555471268
2022-09-30,190733.36792670802,188864.89510278028,175483.40344650554
2022-10-03,196183.06200611504,194650.3954619218,180497.37072025548
2022-10-04,200515.06609746462,198948.55607222757,184483.01219430697
2022-10-05,201415.45631883797,199808.85715458472,185311.41229122796
2022-10-06,201608.30149459656,199993.41280060014,185488.8386542614
2022-10-07,197706.74686635486,196057.33480377588,181899.23033171866
2022-10-10,194936.63184035764,193220.9192442895,179350.59808145036
2022-10-11,193915.12086152047,192196.46898792524,178410.7613597856
2022-10-12,194341.82524750844,192650.23519372917,178803.34886942102
2022-10-13,196996.61680743966,195241.90431441346,181245.87826761635
2022-10-14,193062.06201686786,191269.42090504037,177625.90828962275
2022-10-17,195809.0162216729,194007.3727131873,180153.2315273486
2022-10-18,196824.96636235988,195026.4941938053,181087.95202412194
2022-10-19,196326.0240411087,194453.71987327945,180628.90231714933
2022-10-20,195116.12458839524,193246.12887891577,179515.73960158398
2022-10-21,197696.51687678223,195905.14435886525,181889.8182744215
2022-10-24,198436.6728607936,196619.53052065335,182570.79555997712
2022-10-25,200869.14652445825,199043.16596458713,184808.78234715477
2022-10-26,200991.3209169128,199202.22872734783,184921.1883641773
2022-10-27,200557.29253146984,198762.8096937279,184521.86244078045
2022-10-28,203228.5426215345,201349.2736729703,186979.53443785573
2022-10-31,201881.26294839862,199965.15363512063,185739.97564955277
2022-11-01,202482.14466544372,200621.54213429807,186292.8142531073
2022-11-02,198787.31691115827,196960.6660446551,182893.40408949205
2022-11-03,197775.84582783715,195958.48933966504,181962.8045299167
2022-11-04,199961.85457640674,198124.41091749957,183974.0323466993
2022-11-07,200700.25978085812,198856.03093802926,184653.39883515524
2022-11-08,202702.61331533288,200839.98490418334,186495.65547305928
2022-11-09,199048.08354216244,197219.03649868036,183133.32129124497
2022-11-10,207501.78571059575,205595.0578440558,190911.11310798588
2022-11-11,210085.95446680838,208155.48074881735,193288.66630357865
2022-11-14,209472.3847706862,207547.54912676598,192724.1541802016
2022-11-15,211515.51394093566,209571.90404256497,194603.9262639934
2022-11-16,210991.15544418053,209052.36386076745,194121.4925155785
2022-11-17,210072.98587095388,208142.6313210125,193276.73460351376
2022-11-18,209322.45689228046,207398.99893126907,192586.21368945195
2022-11-21,208267.41016911145,206353.6470017168,191615.52255245106
2022-11-22,211272.7730836672,209331.39372396545,194380.59359676257
2022-11-23,212752.51930437278,210797.54259973846,195742.02765452166
2022-11-25,212205.57617270696,210255.6253125828,195238.81501124002
2022-11-28,209415.13340009114,207490.82383734814,192671.4803063367
2022-11-29,209020.39998546924,207099.71761657874,192308.30754949362
2022-11-30,213387.2442381276,211426.4350645599,196326.0035620328
2022-12-01,215349.210973895,213370.3733451239,198131.10250189735
2022-12-02,215155.3804698894,213178.32394397535,197952.76959190686
2022-12-05,211138.97893665527,209198.82900747436,194257.49687522877
2022-12-06,209141.0143711303,207236.40334467564,192419.2782890684
2022-12-07,210170.13824391353,208312.3520922874,193366.11922061138
2022-12-08,211229.34009624564,209367.45126795865,194340.63326607982
2022-12-09,209339.07333769544,207516.10728871805,192601.5015775981
2022-12-12,211287.33012954527,209395.97245588465,194393.98674334504
2022-12-13,213653.39214068124,211848.15605623083,196570.8717792092
2022-12-14,212827.17457754625,211013.45657695644,195810.71391306215
2022-12-15,209418.6844735622,207530.4526704787,192674.74745599894
2022-12-16,208127.79403305068,206305.42134294374,191487.06933528034
2022-12-19,206559.8802673803,204733.79626090356,190044.51711224092
2022-12-20,207133.28707389208,205404.05743249794,190572.07754416674
2022-12-21,208921.13437798605,207166.77453123193,192216.97866018765
2022-12-22,205946.77496367556,204142.28096974705,189480.43225108253
2022-12-23,206885.26762898485,205090.91313828353,190343.88833539674
2022-12-27,206242.65017974685,204505.73679210478,189752.65095343153
2022-12-28,204078.98271828628,202332.64718217234,187761.97814043183
2022-12-29,206809.1900116725,205073.4729396995,190273.89345533357
2022-12-30,206825.42754428237,205118.35832015178,190288.8327264057
2023-01-03,206086.02642690786,204291.05625948476,189608.54995260763
2023-01-04,207673.13070010897,205922.02020205022,191068.75831841832
2023-01-05,207134.6845680024,205311.19336995092,190573.36330252906
2023-01-06,211265.95712546763,209521.32240340704,194374.32260414286
2023-01-09,211047.86159357807,209319.13990500287,194173.66476105814
2023-01-10,211788.14081595527,210076.43939466335,194854.75543153484
2023-01-11,214208.41205830174,212472.8212890644,197081.51543418874
2023-01-12,216646.40280492842,214964.79516406177,199324.57818948774
2023-01-13,217199.774497498,215591.27042112156,199833.7054021964
2023-01-17,216558.7527606343,214912.6640099922,199243.93614844288
2023-01-18,215347.2525202766,213691.85724749955,198129.30063518588
2023-01-19,215300.88207457124,213747.5724615243,198086.63770881825
2023-01-20,217225.00251120626,215636.4230947998,199856.9163261991
2023-01-23,218363.1849178056,216778.5501112858,200904.09608621747
2023-01-24,219419.87877917488,217851.10816924126,201876.30266553696
2023-01-25,219416.02913366602,217877.3753782918,201872.76081597336
2023-01-26,221916.11381560806,220300.74009607654,204172.9528256916
2023-01-27,221475.72946221463,219854.35508743094,203767.77912169785
2023-01-30,218963.32842486832,217343.41767131613,201456.25550289676
2023-01-31,221717.67061265587,220101.09218270832,203990.3760221495
2023-02-01,223743.37858781396,222195.20758004385,205854.11981136454
2023-02-02,223729.9935307647,222190.54284600785,205841.80494799343
2023-02-03,220983.15822333167,219362.91721268903,203314.59110127625
2023-02-06,220028.6533239122,218380.34477261847,202436.40303079213
2023-02-07,222459.6567175709,220746.5852264821,204673.03710246208
2023-02-08,221116.60887731393,219461.7663647737,203437.37179354596
2023-02-09,219740.44593781908,217981.43676597165,202171.23908197816
2023-02-10,220999.09625620293,219169.30907365124,203329.2548189199
2023-02-13,222201.49215706144,220383.70074224097,204435.5139243212
2023-02-14,221920.00201144806,220094.27663951632,204176.53014331925
2023-02-15,221414.57391454786,219465.6416966109,203711.5132267427
2023-02-16,219180.54033027007,217152.5978225245,201656.1003692845
2023-02-17,217547.96569119487,215605.24579650865,200154.05719163007
2023-02-21,214593.70921716784,212527.47563832204,197436.0064050716
2023-02-22,214162.58975285752,212123.0624805845,197039.35682187814
2023-02-23,215554.61833079395,213560.64626883864,198320.08664491025
2023-02-24,213505.450390473,211401.04094858473,196434.75861704696
2023-02-27,214165.39781809718,212096.93430887413,197041.94037005704
2023-02-28,214093.48692745127,212083.6163824792,196975.77906869387
2023-03-01,213753.93797466173,211715.62652475073,196663.3785353215
2023-03-02,214232.76717780522,212129.8530661032,197103.92325568467
2023-03-03,217845.4785255299,215775.3425476885,200427.7825775216
2023-03-06,217753.72303936438,215651.80896444767,200343.36334258522
2023-03-07,215215.89365615012,213025.38560046523,198008.44448505153
2023-03-08,214894.40665313476,212704.13865330425,197712.66176980778
2023-03-09,213553.46426786963,211439.71326212966,196478.9335755758
2023-03-10,214202.88358568508,212219.48195917922,197076.4289870654
2023-03-13,215047.17112208923,213202.05358377154,197853.21205332255
2023-03-14,215951.74469192396,214061.8258516029,198685.46102175346
2023-03-15,214930.64236404825,213099.77679169487,197746.00027762383
2023-03-16,216318.98189148834,214489.2043198769,199023.33600583326
2023-03-17,217008.2522591442,215172.64435563827,199657.4962019535
2023-03-20,218348.91704938753,216501.968863384,200890.96899609614
2023-03-21,220303.05846456694,218439.58078077278,202688.86828387692
2023-03-22,219281.75740284793,217426.91859928635,201749.22469554134
2023-03-23,219975.45832323493,218114.75171105834,202387.46120238194
2023-03-24,220168.14488396214,218305.80839379664,202564.74163234743
2023-03-27,219472.3096412528,217615.8590132965,201924.54145156112
2023-03-28,220127.63604432566,218265.64220631935,202527.47165108327
2023-03-29,222019.68853572276,220141.69039156265,204268.2462952839
2023-03-30,223521.66398982122,221630.96108450243,205650.13226229305
2023-03-31,225401.34507369413,223494.74250825777,207379.52464694798
2023-04-03,228660.12818460882,227153.0833242206,210377.75383785204
2023-04-04,228894.85191059925,227363.27055952535,210593.71037841012
2023-04-05,229549.19853041822,227945.89981225404,211195.739132622
2023-04-06,228995.52685204896,227540.59022044708,210752.77981667803
2023-04-10,227547.28478611325,226292.39282182243,209593.76328596348
2023-04-11,228034.17525671536,226671.69447165576,209983.74130798012
2023-04-12,227504.84819665496,226126.37444593612,209559.89150441485
2023-04-13,229765.75981580018,228303.42048846593,211370.82813839734
2023-04-14,228245.83333310846,226960.54864155047,210154.96559093733
2023-04-17,227009.73902805324,225891.61601736234,209165.2952320945
2023-04-18,228455.4028910003,227173.66612714145,210323.57807472322
2023-04-19,227954.0516047557,226703.23086170584,209922.22109380606
2023-04-20,227504.6234624614,226252.38241978636,209562.3279937319
2023-04-21,226955.86458848932,225723.07081243824,209122.77959405314
2023-04-24,228550.55607646873,227115.75469223913,210400.50864451585
2023-04-25,227017.74002149393,225589.21216361006,209173.47434338665
2023-04-26,225793.35036523503,224506.80646842206,208192.47520543562
2023-04-27,228347.55873030238,227032.7851922689,210240.39226285205
2023-04-28,230698.35746036778,229172.1522719613,212122.46928419117
2023-05-01,227170.06448989856,226078.65906293318,209301.431060369
2023-05-02,226355.11414680813,225238.0322452753,208648.51943268612
2023-05-03,225363.01445123015,224346.28919788435,207853.30826198554
2023-05-04,223757.73317674646,222932.59481009908,206565.86648564917
2023-05-05,226109.1054215544,225131.0337324486,208453.44077252463
2023-05-08,225792.54974114444,224883.77980646904,208199.66901522645
2023-05-09,225432.42297129327,224547.3814479177,207910.91502642416
2023-05-10,226002.86505674873,225136.62676188909,208368.39767781773
2023-05-11,225244.27264000624,224431.78149822348,207760.22267765264
2023-05-12,224463.51181302636,223710.82073967985,207133.9999575263
2023-05-15,224595.44268639322,223899.0258318064,207239.86540453832
2023-05-16,222254.15504304657,221748.19579545286,205361.28713382973
2023-05-17,224314.23676083537,223673.73860741666,207016.50549950442
2023-05-18,225185.50355254213,224531.41950187483,207715.7055579715
2023-05-19,225379.85028121495,224741.62619060627,207871.5919840988
2023-05-22,224639.66206135647,224109.3957912912,207277.95030515248
2023-05-23,224319.5162941093,223679.05815786705,207021.07840862297
2023-05-24,223586.50890770636,222906.30298169752,206432.83371613143
2023-05-25,223738.1892815787,223194.10925054288,206554.61056429078
2023-05-26,226004.65736538058,225444.70821709718,208374.08744603803
2023-05-30,226640.77219957617,226071.5963925924,208884.0801993293
2023-05-31,225657.99567817312,225153.41699904893,208096.4466020024
2023-06-01,227963.5926311649,227349.35375718924,209945.2872770328
2023-06-02,228984.7162825502,228367.7260313279,210763.0383690462
2023-06-05,228905.83417741177,228289.05647089842,210699.90359848988
2023-06-06,229809.70727363185,229190.49411685017,211423.36788058392
2023-06-07,228495.9041592603,227880.23099294936,210372.33315818434
2023-06-08,230610.51558963174,229989.1446865511,212065.27850865497
2023-06-09,230301.12241480013,229680.58515937845,211817.87642722746
2023-06-12,231307.57883100014,230684.3297186163,212622.81675760017
2023-06-13,231159.51368635,230536.66352963567,212504.46492164355
2023-06-14,231424.80048337512,230801.2355218904,212716.53240531235
2023-06-15,233973.98491068833,233343.55127270086,214754.01901456786
2023-06-16,232773.98787932983,232146.7875858287,213796.2604159369
2023-06-20,231008.5996968365,230386.15617189137,212386.2963894274
2023-06-21,230658.84982817428,230037.34869040168,212106.68293567892
2023-06-22,230018.730864014,229398.95450144442,211594.82777825976
2023-06-23,229306.6972525256,228688.8394363287,211025.2611973527
2023-06-26,229505.5193613066,228887.12582681008,211184.36645924227
2023-06-27,230743.16010702183,230121.4317985412,212174.66329020224
2023-06-28,231408.86157313874,230785.33955841654,212706.9509018052
2023-06-29,231150.8573406248,230528.03050809127,212500.73094738933
2023-06-30,233853.4290685342,233223.32026348994,214661.18138909488
2023-07-03,233896.27466317415,233240.08328012552,214700.5106646987
2023-07-05,232838.38801628287,232185.16451334662,213856.10513702175
2023-07-06,229095.54586021285,228712.78488946185,210866.79660956134
2023-07-07,228988.49446584203,228589.9129267396,210781.11531039252
2023-07-10,230030.59280888294,229528.4867882573,211615.236015022
2023-07-11,231746.02130251366,231155.98133862272,212987.49509667707
2023-07-12,234424.7207192945,233793.83327972575,215128.25500080368
2023-07-13,235386.14215831755,234881.10084392148,215895.45750054435
2023-07-14,232985.35416311177,232728.1188132943,213980.67881674395
2023-07-17,233970.26512064124,233681.50845605953,214767.2627446152
2023-07-18,235426.94808584056,235168.20311137376,215929.9813340396
2023-07-19,236530.85845674243,236221.96366581513,216810.40710747088
2023-07-20,234938.09788121041,234506.45603259702,215540.87124387803
2023-07-21,234877.22070186364,234413.0344164668,215492.3051844199
2023-07-24,235624.6612875588,235048.6621055557,216088.6119042662
2023-07-25,236422.24586353905,235833.60470072873,216724.66012625815
2023-07-26,236265.19445715292,235716.44332150684,216599.4717572097
2023-07-27,234035.10728048414,233469.32991777547,214821.67690129235
2023-07-28,235605.29333612055,235119.4339318896,216074.9634197439
2023-07-31,237615.39012496284,236916.81226080965,217677.98191832725
2023-08-01,235554.25063720264,234902.82327598834,216036.07142001475
2023-08-02,232098.05898907257,231698.73975161603,213279.71546484178
2023-08-03,231537.88330628516,231179.0854625259,212832.10064595088
2023-08-04,232332.90319015313,231830.60870073765,213467.5708954305
2023-08-07,232494.85077822782,232074.8950101252,213596.9600373789
2023-08-08,232353.96291887664,231818.9850071545,213484.40693795457
2023-08-09,232338.98391864996,231649.9407968179,213472.43950336825
2023-08-10,231793.2414849796,231184.70538966818,213036.41629096054
2023-08-11,232127.42157772317,231426.26972145247,213303.49287553926
2023-08-14,232784.37503255648,232090.9375406452,213828.43119950002
